deviceId,data,time,locationStatus,latitude,longitude,mobileStatus,netType,RSRP,RSRQ,SNR,RSSI,downlink,uplink,roaming,downstreamBandwidth,upstreamBandwidth,earfcn,band,frequency,ci,pci,tag,networkOperator,chipOperator,mcc,mnc,bluetoothStatus
3d4c6129617d84c4,24/03/2023,11.07.30,1,-3.126.994,-58.432.181,1,4G,-103,-17,-1.0,-63,0,13,-1,30000,15000,3350,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.07.32,1,-3.126.881,-58.432.169,1,4G,-97,-14,0.0,-65,203,7359,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.07.34,1,-3.126.745,-58.432.153,1,4G,-97,-14,7.0,-65,192,8677,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.07.36,1,-3.126.598,-58.432.116,1,4G,-94,-14,7.0,-59,139,5948,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.07.38,1,-3.126.473,-58.432.067,1,4G,-93,-14,7.0,-57,146,6975,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.07.40,1,-3.126.358,-58.432.025,1,4G,-96,-15,7.0,-61,181,8756,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.07.42,1,-3.126.227,-58.431.967,1,4G,-95,-14,3.0,-59,198,9786,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.07.45,1,-3.126.112,-58.431.973,1,4G,-91,-14,3.0,-53,177,9106,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.07.50,1,-3.126.059,-58.432.097,1,4G,-79,-15,3.0,-51,340,16513,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.07.52,1,-3.126.047,-58.432.205,1,4G,-91,-14,3.0,-59,179,8769,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.07.54,1,-3.126.012,-58.432.303,1,4G,-88,-14,3.0,-57,184,7993,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.07.56,1,-3.125.971,-58.432.404,1,4G,-92,-15,3.0,-55,186,8363,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.07.58,1,-312.593,-58.432.527,1,4G,-97,-14,3.0,-63,136,6281,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.08.00,1,-3.125.889,-58.432.651,1,4G,-95,-14,3.0,-61,218,12412,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.08.02,1,-3.125.823,-58.432.782,1,4G,-82,-15,3.0,-51,187,8167,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.08.04,1,-3.125.766,-58.432.917,1,4G,-100,-16,-2.0,-67,102,4812,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.08.06,1,-3.125.695,-58.433.057,1,4G,-94,-16,-1.0,-57,154,7704,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.08.08,1,-3.125.632,-58.433.201,1,4G,-96,-16,-1.0,-55,103,4280,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.08.10,1,-312.557,-58.433.344,1,4G,-101,-16,-1.0,-61,126,5957,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.08.12,1,-3.125.512,-58.433.487,1,4G,-101,-16,-1.0,-61,89,5587,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.08.14,1,-3.125.458,-58.433.629,1,4G,-101,-16,-1.0,-61,114,6119,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.08.14,1,-3.125.458,-58.433.629,1,4G,-93,-16,-1.0,-59,172,9300,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.08.16,1,-3.125.398,-58.433.765,1,4G,-93,-16,-1.0,-59,161,7669,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.08.25,1,-312.517,-58.434.324,1,4G,-96,-16,-5.0,-61,147,5555,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.08.26,1,-312.511,-58.434.469,1,4G,-96,-16,-1.0,-61,147,5555,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.08.28,1,-312.505,-58.434.614,1,4G,-96,-16,0.0,-61,162,6852,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.08.30,1,-3.124.994,-5.843.476,1,4G,-82,-16,4.0,-51,305,14824,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.08.32,1,-3.124.936,-58.434.899,1,4G,-82,-16,4.0,-51,28,1067,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.08.34,1,-3.124.868,-58.435.038,1,4G,-82,-16,4.0,-51,81,3646,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.08.36,1,-3.124.834,-58.435.178,1,4G,-82,-16,4.0,-51,21,1191,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.08.38,1,-3.124.787,-58.435.324,1,4G,-82,-16,4.0,-51,155,8144,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.08.40,1,-3.124.724,-58.435.475,1,4G,-82,-16,4.0,-51,0,0,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.08.42,1,-3.124.687,-58.435.626,1,4G,-82,-16,4.0,-51,176,7611,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.08.44,1,-3.124.643,-5.843.574,1,4G,-82,-16,4.0,-51,178,7290,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.08.46,1,-3.124.594,-58.435.856,1,4G,-95,-16,-3.0,-63,74,3040,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.08.46,1,-3.124.594,-58.435.856,1,4G,-89,-14,-3.0,-55,214,9098,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.08.48,1,-3.124.545,-58.435.977,1,4G,-89,-14,-2.0,-55,189,8666,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.08.50,1,-3.124.526,-58.436.106,1,4G,-89,-14,-2.0,-55,329,17594,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.08.51,1,-3.124.526,-58.436.106,1,4G,-88,-15,-5.0,-51,364,19654,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.08.52,1,-312.457,-58.436.207,1,4G,-88,-15,-5.0,-51,382,21032,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.08.54,1,-3.124.678,-58.436.256,1,4G,-84,-12,0.0,-51,292,17329,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.08.56,1,-3.124.783,-58.436.306,1,4G,-84,-16,0.0,-51,386,22627,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.08.58,1,-3.124.906,-58.436.357,1,4G,-84,-16,3.0,-51,207,9127,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.08.58,1,-3.124.906,-58.436.357,1,4G,-86,-18,3.0,-51,207,9127,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.09.00,1,-3.125.037,-58.436.409,1,4G,-86,-18,-2.0,-51,0,0,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.09.02,1,-3.125.167,-58.436.461,1,4G,-86,-18,-2.0,-51,0,0,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.09.04,1,-3.125.292,-58.436.523,1,4G,-86,-18,-4.0,-51,0,0,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.09.04,1,-3.125.292,-58.436.523,1,4G,-89,-20,-4.0,-51,0,0,-1,30000,15000,1800,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.09.05,1,-3.125.292,-58.436.523,1,4G,-83,-13,2.0,-55,163,7915,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.09.06,1,-3.125.434,-58.436.577,1,4G,-83,-13,2.0,-55,163,7915,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.09.08,1,-3.125.562,-58.436.639,1,4G,-84,-15,2.0,-51,318,17190,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.09.10,1,-31.257,-58.436.701,1,4G,-84,-16,2.0,-51,344,19283,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.09.14,1,-3.125.848,-58.436.755,1,4G,-86,-17,-5.0,-51,150,8201,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.09.14,1,-3.125.999,-58.436.811,1,4G,-86,-17,-5.0,-51,150,8201,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.09.16,1,-3.126.142,-58.436.865,1,4G,-90,-16,1.0,-59,236,12620,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.09.16,1,-3.126.142,-58.436.865,1,4G,-90,-16,1.0,-59,236,12620,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.09.18,1,-3.126.284,-58.436.932,1,4G,-90,-16,1.0,-51,292,15882,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.09.20,1,-3.126.451,-58.436.999,1,4G,-84,-15,1.0,-51,300,15258,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.09.22,1,-3.126.593,-58.437.065,1,4G,-82,-15,1.0,-51,304,15119,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.09.24,1,-3.126.739,-58.437.134,1,4G,-84,-15,6.0,-51,276,14069,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.09.26,1,-3.126.902,-58.437.193,1,4G,-84,-15,6.0,-53,260,13083,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.09.28,1,-3.127.052,-58.437.244,1,4G,-88,-16,6.0,-53,248,14402,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.09.30,1,-31.272,-5.843.731,1,4G,-87,-16,6.0,-51,187,10226,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.09.34,1,-3.127.343,-58.437.385,1,4G,-91,-17,6.0,-53,164,7762,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.09.34,1,-3.127.481,-5.843.744,1,4G,-91,-17,1.0,-53,164,7762,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.09.36,1,-3.127.624,-58.437.505,1,4G,-91,-17,3.0,-53,221,13430,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.09.36,1,-3.127.624,-58.437.505,1,4G,-82,-14,3.0,-51,221,13430,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.09.39,1,-3.127.777,-58.437.562,1,4G,-82,-14,3.0,-51,221,13430,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.09.40,1,-3.127.918,-58.437.622,1,4G,-81,-14,-3.0,-51,1005,56407,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.09.42,1,-3.128.068,-58.437.666,1,4G,-79,-14,-3.0,-51,293,17143,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.09.44,1,-3.128.235,-58.437.663,1,4G,-74,-14,-3.0,-51,351,20429,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.09.46,1,-3.128.388,-58.437.624,1,4G,-81,-13,-3.0,-51,330,18080,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.09.48,1,-312.855,-58.437.583,1,4G,-73,-13,6.0,-51,362,20498,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.09.50,1,-3.128.708,-58.437.548,1,4G,-72,-14,6.0,-51,361,19794,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.09.52,1,-3.128.854,-58.437.513,1,4G,-75,-12,6.0,-51,308,18346,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.09.54,1,-3.128.997,-58.437.479,1,4G,-76,-13,6.0,-51,379,20650,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.10.02,1,-3.129.225,-58.437.485,1,4G,-80,-15,-4.0,-51,869,50517,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.10.07,1,-312.933,-58.437.525,1,4G,-80,-15,-2.0,-51,869,50517,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.10.09,1,-312.933,-58.437.525,1,4G,-87,-18,-2.0,-51,1378,76071,-1,30000,15000,3350,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.10.12,1,-3.129.444,-58.437.569,1,4G,-87,-18,-2.0,-51,1378,76071,-1,30000,15000,3350,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.10.14,1,-3.129.552,-58.437.631,1,4G,-87,-18,-2.0,-51,688,36872,-1,30000,15000,3350,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.10.16,1,-3.129.552,-58.437.631,1,4G,-81,-12,-2.0,-51,147,4936,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.10.18,1,-312.964,-58.437.706,1,4G,-81,-12,-2.0,-51,147,4936,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.10.19,1,-3.129.719,-58.437.814,1,4G,-81,-12,-2.0,-51,147,4936,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.10.23,1,-3.129.781,-58.437.923,1,4G,-78,-12,-2.0,-51,188,7785,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.10.24,1,-3.129.864,-5.843.805,1,4G,-77,-12,-2.0,-51,188,7334,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.10.24,1,-3.129.951,-58.438.178,1,4G,-77,-12,-2.0,-51,188,7334,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.10.24,1,-3.130.026,-58.438.306,1,4G,-77,-12,12.0,-51,188,7334,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.10.24,1,-3.130.099,-58.438.423,1,4G,-77,-12,12.0,-51,188,7334,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.10.24,1,-3.130.158,-58.438.532,1,4G,-77,-12,12.0,-51,188,7334,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.10.24,1,-313.024,-58.438.645,1,4G,-77,-12,12.0,-51,188,7334,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.10.24,1,-3.130.296,-58.438.744,1,4G,-77,-12,16.0,-51,188,7334,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.10.26,1,-3.130.362,-58.438.856,1,4G,-82,-12,16.0,-51,210,9728,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.10.28,1,-3.130.438,-58.438.958,1,4G,-87,-12,16.0,-55,163,6582,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.10.30,1,-3.130.513,-58.439.092,1,4G,-90,-12,8.0,-55,158,7796,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.10.32,1,-3.130.603,-58.439.197,1,4G,-80,-11,8.0,-51,207,10087,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.10.34,1,-3.130.682,-58.439.314,1,4G,-76,-12,16.0,-51,210,9729,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.10.36,1,-313.076,-58.439.445,1,4G,-73,-12,16.0,-51,215,9728,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.10.38,1,-3.130.831,-58.439.557,1,4G,-73,-12,16.0,-51,160,7484,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.10.40,1,-3.130.908,-58.439.696,1,4G,-78,-12,16.0,-51,176,7762,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.10.42,1,-3.130.992,-58.439.819,1,4G,-74,-12,16.0,-51,171,7727,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.10.45,1,-3.131.072,-58.439.952,1,4G,-77,-12,16.0,-51,206,8768,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.10.47,1,-3.131.184,-58.440.078,1,4G,-75,-12,16.0,-51,222,9590,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.10.50,1,-3.131.254,-58.440.219,1,4G,-76,-12,16.0,-51,213,8789,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.10.53,1,-3.131.338,-58.440.356,1,4G,-75,-11,16.0,-51,205,8988,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.10.55,1,-313.142,-58.440.484,1,4G,-78,-11,16.0,-51,189,7843,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.10.58,1,-3.131.509,-58.440.608,1,4G,-81,-11,16.0,-51,177,7646,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.11.00,1,-3.131.587,-58.440.745,1,4G,-82,-11,16.0,-51,137,6894,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.11.03,1,-3.131.671,-58.440.863,1,4G,-78,-11,16.0,-51,200,8514,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.11.05,1,-3.131.751,-58.440.985,1,4G,-78,-11,16.0,-51,194,8849,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.11.08,1,-3.131.843,-58.441.117,1,4G,-79,-11,16.0,-51,198,8918,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.11.10,1,-3.131.935,-58.441.222,1,4G,-83,-11,16.0,-53,178,6700,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.11.12,1,-3.132.008,-58.441.393,1,4G,-78,-12,16.0,-51,173,7727,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.11.12,1,-3.132.096,-5.844.152,1,4G,-78,-12,16.0,-51,173,7727,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.11.12,1,-3.132.193,-58.441.628,1,4G,-78,-12,16.0,-51,173,7727,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.11.12,1,-3.132.269,-58.441.742,1,4G,-78,-12,16.0,-51,173,7727,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.11.14,1,-3.132.357,-58.441.866,1,4G,-78,-12,16.0,-51,183,8282,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.11.16,1,-3.132.437,-58.441.989,1,4G,-80,-12,16.0,-51,177,7843,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.11.18,1,-3.132.512,-58.442.101,1,4G,-83,-12,16.0,-51,171,6813,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.11.20,1,-3.132.597,-58.442.222,1,4G,-85,-11,16.0,-55,170,7854,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.11.22,1,-3.132.667,-5.844.235,1,4G,-82,-11,16.0,-51,181,8421,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.11.24,1,-3.132.763,-58.442.495,1,4G,-83,-11,11.0,-51,190,8282,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.11.26,1,-313.284,-58.442.627,1,4G,-81,-11,11.0,-51,181,7426,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.11.28,1,-3.132.877,-58.442.712,1,4G,-79,-11,18.0,-51,469,9900,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.11.31,1,-313.295,-58.442.852,1,4G,-79,-11,18.0,-51,142,6547,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.11.33,1,-3.133.003,-58.442.929,1,4G,-77,-11,18.0,-51,165,7900,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.11.36,1,-3.133.093,-58.443.051,1,4G,-77,-11,18.0,-51,180,7553,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.11.38,1,-313.317,-58.443.194,1,4G,-81,-11,18.0,-51,186,9046,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.11.41,1,-3.133.262,-58.443.336,1,4G,-75,-11,18.0,-51,192,7877,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.11.43,1,-3.133.352,-58.443.469,1,4G,-78,-11,18.0,-51,183,7866,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,24/03/2023,11.11.46,1,-3.133.428,-5.844.358,1,4G,-78,-11,18.0,-51,161,6628,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
